precinct,election_id,election_name,contest_id,contest_party,concest_title,choice_id,choice_name,choice_party,choice_type,total_votes
11351.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5419.0,THOMAS PETERS,,C,97.0
11351.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5431.0,JERRY SILVERMAN,,C,147.0
11351.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5432.0,JOHN SANTOIANNI,,C,107.0
11353.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5433.0,JAMES DEREK VANDERBILT,,C,224.0
11353.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5434.0,BOB GARDNER,,C,274.0
11353.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5435.0,AL JABBAR,,C,126.0
11353.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5472.0,BRIAN NEIL CHUCHUA,,C,57.0
11353.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5473.0,LUCILLE KRING,,C,197.0
11353.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5474.0,"RODOLFO ""RUDY"" GAONA",,C,49.0
11353.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5475.0,JENNIFER RIVERA,,C,93.0
11353.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5476.0,DUANE ROBERTS,,C,52.0
11354.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5477.0,LINDA LINDER,,C,125.0
11354.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5478.0,STEVEN ALBERT CHAVEZ LODGE,,C,84.0
11354.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5479.0,JOHN LEOS,,C,131.0
11354.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5480.0,JORDAN BRANDMAN,,C,191.0
11354.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,283.0
11354.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,340.0
11354.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,224.0
11354.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,347.0
11354.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,299.0
11354.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,312.0
11354.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,325.0
11354.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,269.0
11354.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,233.0
11354.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,377.0
11355.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,479.0
11355.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,129.0
11355.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,383.0
11355.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,221.0
11355.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,272.0
11355.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,339.0
11355.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,172.0
11355.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,433.0
11355.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,342.0
11355.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,260.0
11355.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,405.0
11355.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,182.0
11355.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,1.0
11355.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,248.0
11355.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,1.0
11355.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,205.0
11356.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,7.0
11356.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,1.0
11356.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
11356.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
11356.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
11357.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
11357.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
11357.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
11357.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
11357.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
11357.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,268.0
11357.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,185.0
11357.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5322.0,LORETTA SANCHEZ,,C,266.0
11357.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5323.0,JERRY HAYDEN,,C,182.0
11357.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,233.0
11357.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,194.0
11357.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5336.0,SHARON QUIRK-SILVA,,C,236.0
11357.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1489.0,,MEMBER OF THE STATE ASSEMBLY 65th District,5337.0,CHRIS NORBY,,C,194.0
11357.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5413.0,GERALD C. ADAMS,,C,108.0
11357.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5414.0,BRIAN O'NEAL,,C,195.0
11357.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5415.0,KATHERINE H. SMITH,,C,195.0
11359.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1513.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Full Term",5416.0,"THOMAS ""HOAGY"" HOLGUIN",,C,147.0
11359.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5417.0,ANNEMARIE RANDLE-TREJO,,C,174.0
11359.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5418.0,VERNON F. BECKETT,,C,120.0
11359.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1514.0,,"ANAHEIM UNION HIGH SCHOOL DISTRICT Governing Board Member, Short Term",5419.0,THOMAS PETERS,,C,74.0
11359.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5431.0,JERRY SILVERMAN,,C,118.0
11359.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5432.0,JOHN SANTOIANNI,,C,68.0
11359.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5433.0,JAMES DEREK VANDERBILT,,C,141.0
11360.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5434.0,BOB GARDNER,,C,215.0
11360.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1518.0,,ANAHEIM CITY SCHOOL DISTRICT Governing Board Member,5435.0,AL JABBAR,,C,87.0
11360.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5472.0,BRIAN NEIL CHUCHUA,,C,25.0
11360.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5473.0,LUCILLE KRING,,C,147.0
11360.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5474.0,"RODOLFO ""RUDY"" GAONA",,C,45.0
11360.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5475.0,JENNIFER RIVERA,,C,80.0
11360.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5476.0,DUANE ROBERTS,,C,38.0
11360.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5477.0,LINDA LINDER,,C,67.0
11362.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5478.0,STEVEN ALBERT CHAVEZ LODGE,,C,72.0
11362.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5479.0,JOHN LEOS,,C,69.0
11362.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1529.0,,"CITY OF ANAHEIM Member, City Council",5480.0,JORDAN BRANDMAN,,C,141.0
11362.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,224.0
11362.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,234.0
11362.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,159.0
11362.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,270.0
11362.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,220.0
11362.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,233.0
11362.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,214.0
11362.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,227.0
11362.0,22,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,205.0
11362.0,27,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,244.0
11362.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,338.0
11601.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,104.0
11601.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,300.0
11602.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,138.0
11602.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,188.0
11603.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,266.0
11603.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,109.0
11800.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,333.0
11800.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,258.0
11800.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,183.0
11801.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,315.0
11802.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,116.0
11803.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,4.0
11804.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,212.0
11805.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,3.0
11806.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,193.0
11808.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,5.0
11809.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,1.0
11810.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
11811.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
11812.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
11813.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
11901.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
11901.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
13030.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
13030.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
13030.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,224.0
13030.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,173.0
13030.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5322.0,LORETTA SANCHEZ,,C,226.0
13030.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1482.0,,UNITED STATES REPRESENTATIVE 46th District,5323.0,JERRY HAYDEN,,C,174.0
13030.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,193.0
